county,city,date,population,housing units,single family,Multi-family,mobile homes,occupied,vacancy rate
Nevada,Truckee,1/1/2011,"16,056","12,807",10964,1401,442,"6,314",50.7%
Nevada,Balance Of County,1/1/2011,"66,445","31,697",29027,435,"2,235","27,746",12.5%
Nevada,Incorporated,1/1/2011,"31,964","20,980",15405,4683,892,"13,763",34.4%
Nevada,County Total,1/1/2011,"98,409","52,677",44432,5118,"3,127","41,509",21.2%
Orange,Aliso Viejo,1/1/2011,"48,404","19,020",11947,7073,0,"18,359",3.5%
Orange,Anaheim,1/1/2011,"341,903","105,525",53719,47121,"4,685","99,607",5.6%
Orange,Brea,1/1/2011,"40,038","15,013",9764,4244,"1,004","14,490",3.5%
Orange,Buena Park,1/1/2011,"81,021","24,675",16180,8143,353,"23,747",3.8%
Orange,Costa Mesa,1/1/2011,"110,253","42,128",20912,20286,930,"39,977",5.1%
Orange,Cypress,1/1/2011,"48,007","16,072",12393,3258,421,"15,667",2.5%
Orange,Dana Point,1/1/2011,"33,441","15,944",10706,5005,233,"14,170",11.1%
Orange,Fountain Valley,1/1/2011,"55,500","19,165",14498,4276,391,"18,646",2.7%
Orange,Fullerton,1/1/2011,"135,819","47,956",29110,17967,880,"45,495",5.1%
Orange,Garden Grove,1/1/2011,"171,642","47,773",31263,14883,"1,628","46,089",3.5%
Orange,Huntington Beach,1/1/2011,"190,445","78,009",47637,27285,"3,087","74,201",4.9%
Orange,Irvine,1/1/2011,"218,835","82,692",48157,33370,"1,165","77,755",6.0%
Orange,Laguna Beach,1/1/2011,"22,841","12,937",9192,3456,289,"10,839",16.2%
Orange,Laguna Hills,1/1/2011,"30,372","10,992",8315,2325,352,"10,415",5.2%
Orange,Laguna Niguel,1/1/2011,"63,398","25,363",19536,5779,48,"24,308",4.2%
Orange,Laguna Woods,1/1/2011,"16,310","13,079",4639,8440,0,"11,346",13.3%
Orange,La Habra,1/1/2011,"60,514","19,943",12036,7020,888,"18,996",4.7%
Orange,Lake Forest,1/1/2011,"77,813","27,188",18831,7081,"1,275","26,343",3.1%
Orange,La Palma,1/1/2011,"15,626","5,223",4234,976,13,"5,081",2.7%
Orange,Los Alamitos,1/1/2011,"11,490","4,356",2448,1810,98,"4,212",3.3%
Orange,Mission Viejo,1/1/2011,"93,475","34,154",28829,5274,51,"33,130",3.0%
Orange,Newport Beach,1/1/2011,"85,378","44,206",27132,15900,"1,174","38,702",12.5%
Orange,Orange,1/1/2011,"137,364","45,213",30892,13099,"1,222","43,493",3.8%
Orange,Placentia,1/1/2011,"50,798","16,900",11960,4346,586,"16,389",3.0%
Orange,Rancho Santa Margarita,1/1/2011,"47,997","17,260",12885,4365,10,"16,656",3.5%
Orange,San Clemente,1/1/2011,"63,888","26,006",17438,7967,601,"23,960",7.9%
Orange,San Juan Capistrano,1/1/2011,"34,780","11,966",8708,1874,"1,384","11,416",4.6%
Orange,Santa Ana,1/1/2011,"326,497","76,937",41100,31788,"4,049","73,310",4.7%
Orange,Seal Beach,1/1/2011,"24,274","14,558",6263,8140,155,"13,029",10.5%
Orange,Stanton,1/1/2011,"38,401","11,300",4829,5033,"1,438","10,848",4.0%
Orange,Tustin,1/1/2011,"75,994","26,509",12785,12815,909,"25,266",4.7%
Orange,Villa Park,1/1/2011,"5,831","2,016",2008,8,0,"1,976",2.0%
Orange,Westminster,1/1/2011,"90,174","27,669",16963,7561,"3,145","26,210",5.3%
Orange,Yorba Linda,1/1/2011,"64,948","22,477",19847,2202,428,"21,740",3.3%
Orange,Balance Of County,1/1/2011,"121,696","39,968",34555,4780,633,"38,337",4.1%
Orange,Incorporated,1/1/2011,"2,913,471","1,010,224",627156,350170,"32,892","955,868",5.4%
Orange,County Total,1/1/2011,"3,035,167","1,050,192",661711,354950,"33,525","994,205",5.3%
Placer,Auburn,1/1/2011,"13,453","6,153",4456,1697,0,"5,776",6.1%
Placer,Colfax,1/1/2011,"1,979",929,655,253,21,824,11.3%
Placer,Lincoln,1/1/2011,"43,399","17,565",16065,1429,71,"16,595",5.5%
Placer,Loomis,1/1/2011,"6,493","2,473",2256,97,120,"2,364",4.4%
Placer,Rocklin,1/1/2011,"58,054","22,287",16864,4922,501,"21,060",5.5%
Placer,Roseville,1/1/2011,"121,052","48,304",35917,11998,389,"45,627",5.5%
Placer,Balance Of County,1/1/2011,"108,798","56,019",47018,5848,"3,153","41,373",26.1%
Placer,Incorporated,1/1/2011,"244,430","97,711",76213,20396,"1,102","92,246",5.6%
Placer,County Total,1/1/2011,"353,228","153,730",123231,26244,"4,255","133,619",13.1%
Plumas,Portola,1/1/2011,"2,102","1,134",808,148,178,887,21.8%
Plumas,Balance Of County,1/1/2011,"17,881","14,471",11632,848,"1,991","8,084",44.1%
Plumas,Incorporated,1/1/2011,"2,102","1,134",808,148,178,887,21.8%
Plumas,County Total,1/1/2011,"19,983","15,605",12440,996,"2,169","8,971",42.5%
Riverside,Banning,1/1/2011,"29,818","12,144",9669,1336,"1,139","10,841",10.7%
Riverside,Beaumont,1/1/2011,"38,201","13,262",11215,1525,522,"12,142",8.4%
Riverside,Blythe,1/1/2011,"20,121","5,473",3337,1517,619,"4,519",17.4%
Riverside,Calimesa,1/1/2011,"7,923","3,686",2318,52,"1,316","3,309",10.2%
Riverside,Canyon Lake,1/1/2011,"10,623","4,532",4317,149,66,"3,929",13.3%
Riverside,Cathedral City,1/1/2011,"51,604","20,991",14535,3984,"2,472","17,060",18.7%
Riverside,Coachella,1/1/2011,"41,517","10,015",7333,2053,629,"9,112",9.0%
Riverside,Corona,1/1/2011,"153,665","47,182",34845,10604,"1,733","45,005",4.6%
Riverside,Desert Hot Springs,1/1/2011,"27,393","11,419",7401,3147,871,"9,072",20.6%
Riverside,Eastvale,1/1/2011,"54,263","14,555",13211,796,548,"13,697",5.9%
Riverside,Hemet,1/1/2011,"79,412","35,449",18567,7056,"9,826","30,163",14.9%
Riverside,Indian Wells,1/1/2011,"5,012","5,148",4515,633,0,"2,755",46.5%
Riverside,Indio,1/1/2011,"77,168","29,166",20319,5783,"3,064","23,573",19.2%
Riverside,Lake Elsinore,1/1/2011,"52,484","16,333",12918,2688,727,"14,871",9.0%
Riverside,La Quinta,1/1/2011,"37,784","23,528",20952,2345,231,"14,838",36.9%
Riverside,Menifee,1/1/2011,"79,472","30,772",26759,1444,"2,569","27,951",9.2%
Riverside,Moreno Valley,1/1/2011,"195,200","55,635",46045,8226,"1,364","51,707",7.1%
Riverside,Murrieta,1/1/2011,"104,636","35,344",27985,5699,"1,660","32,882",7.0%
Riverside,Norco,1/1/2011,"27,062","7,320",7065,233,22,"7,029",4.0%
Riverside,Palm Desert,1/1/2011,"48,957","37,280",25521,8055,"3,704","23,194",37.8%
Riverside,Palm Springs,1/1/2011,"44,943","34,864",21088,11629,"2,147","22,782",34.7%
Riverside,Perris,1/1/2011,"69,693","18,123",14221,2237,"1,665","16,558",8.6%
Riverside,Rancho Mirage,1/1/2011,"17,454","14,333",11872,1566,895,"8,886",38.0%
Riverside,Riverside,1/1/2011,"307,207","98,620",67386,29007,"2,227","92,175",6.5%
Riverside,San Jacinto,1/1/2011,"44,616","14,989",10910,1263,"2,816","13,181",12.1%
Riverside,Temecula,1/1/2011,"101,507","34,252",28322,5770,160,"31,996",6.6%
Riverside,Wildomar,1/1/2011,"32,543","10,840",7475,513,"2,852","10,033",7.4%
Riverside,Balance Of County,1/1/2011,"452,596","159,658",117002,9657,"32,999","136,737",14.4%
Riverside,Incorporated,1/1/2011,"1,760,278","645,255",480101,119310,"45,844","553,260",14.3%
Riverside,County Total,1/1/2011,"2,212,874","804,913",597103,128967,"78,843","689,997",14.3%
Sacramento,Citrus Heights,1/1/2011,"83,669","35,030",22360,10848,"1,822","32,654",6.8%
Sacramento,Elk Grove,1/1/2011,"154,663","50,869",45810,4782,277,"48,184",5.3%
Sacramento,Folsom,1/1/2011,"72,502","26,226",19388,5936,902,"25,086",4.3%
Sacramento,Galt,1/1/2011,"23,797","7,678",6935,387,356,"7,269",5.3%
Sacramento,Isleton,1/1/2011,809,425,240,122,63,331,22.1%
Sacramento,Rancho Cordova,1/1/2011,"65,614","25,635",16290,7831,"1,514","23,625",7.8%
Sacramento,Sacramento,1/1/2011,"469,967","191,209",126557,61458,"3,194","174,955",8.5%
Sacramento,Balance Of County,1/1/2011,"558,632","219,901",155363,57876,"6,662","203,050",7.7%
Sacramento,Incorporated,1/1/2011,"871,021","337,072",237580,91364,"8,128","312,104",7.4%
Sacramento,County Total,1/1/2011,"1,429,653","556,973",392943,149240,"14,790","515,154",7.5%
San Benito,Hollister,1/1/2011,"35,166","10,419",7929,2129,361,"9,886",5.1%
San Benito,San Juan Bautista,1/1/2011,"1,862",745,520,200,25,681,8.6%
San Benito,Balance Of County,1/1/2011,"18,496","6,728",6148,121,459,"6,268",6.8%
San Benito,Incorporated,1/1/2011,"37,028","11,164",8449,2329,386,"10,567",5.3%
San Benito,County Total,1/1/2011,"55,524","17,892",14597,2450,845,"16,835",5.9%
San Bernardino,Adelanto,1/1/2011,"31,726","9,134",7435,1241,458,"7,853",14.0%
San Bernardino,Apple Valley,1/1/2011,"69,804","26,159",20784,3936,"1,439","23,685",9.5%
San Bernardino,Barstow,1/1/2011,"22,885","9,560",5653,3072,835,"8,116",15.1%
San Bernardino,Big Bear Lake,1/1/2011,"5,037","9,708",8201,1012,495,"2,182",77.5%
San Bernardino,Chino,1/1/2011,"79,231","21,816",16808,4409,599,"20,808",4.6%
San Bernardino,Chino Hills,1/1/2011,"75,380","23,645",20221,2798,626,"22,981",2.8%
San Bernardino,Colton,1/1/2011,"52,487","16,358",10123,5319,916,"14,976",8.4%
San Bernardino,Fontana,1/1/2011,"198,636","52,171",42916,7714,"1,541","49,461",5.2%
San Bernardino,Grand Terrace,1/1/2011,"12,106","4,648",3016,1340,292,"4,401",5.3%
San Bernardino,Hesperia,1/1/2011,"90,757","29,005",24182,3320,"1,503","26,442",8.8%
San Bernardino,Highland,1/1/2011,"53,402","16,583",12974,2654,955,"15,465",6.7%
San Bernardino,Loma Linda,1/1/2011,"23,357","9,649",5211,3781,657,"8,781",9.0%
San Bernardino,Montclair,1/1/2011,"37,033","9,951",6340,2715,896,"9,562",3.9%
San Bernardino,Needles,1/1/2011,"4,878","2,895",2003,507,385,"1,920",33.7%
San Bernardino,Ontario,1/1/2011,"165,396","47,578",31147,14271,"2,160","45,057",5.3%
San Bernardino,Rancho Cucamonga,1/1/2011,"168,251","57,287",39116,16640,"1,531","55,026",3.9%
San Bernardino,Redlands,1/1/2011,"69,118","26,664",18233,7346,"1,085","24,753",7.2%
San Bernardino,Rialto,1/1/2011,"100,267","27,271",20312,5213,"1,746","25,329",7.1%
San Bernardino,San Bernardino,1/1/2011,"210,842","65,403",41269,19929,"4,205","59,300",9.3%
San Bernardino,Twentynine Palms,1/1/2011,"25,287","9,471",6398,2767,306,"8,137",14.1%
San Bernardino,Upland,1/1/2011,"74,193","27,365",17460,9040,865,"25,830",5.6%
San Bernardino,Victorville,1/1/2011,"117,347","36,901",29613,5548,"1,740","32,811",11.1%
San Bernardino,Yucaipa,1/1/2011,"51,735","19,657",14048,1273,"4,336","18,253",7.1%
San Bernardino,Yucca Valley,1/1/2011,"20,827","9,562",7708,1098,756,"8,275",13.5%
San Bernardino,Balance Of County,1/1/2011,"294,753","133,002",113476,6326,"13,200","94,361",29.1%
San Bernardino,Incorporated,1/1/2011,"1,759,982","568,441",411171,126943,"30,327","519,404",8.6%
San Bernardino,County Total,1/1/2011,"2,054,735","701,443",524647,133269,"43,527","613,765",12.5%
San Diego,Carlsbad,1/1/2011,"106,562","44,929",31128,12521,"1,280","41,599",7.4%
San Diego,Chula Vista,1/1/2011,"246,475","79,784",52159,23560,"4,065","75,934",4.8%
San Diego,Coronado,1/1/2011,"23,361","9,635",5407,4225,3,"7,415",23.0%
San Diego,Del Mar,1/1/2011,"4,186","2,597",1845,752,0,"2,065",20.5%
San Diego,El Cajon,1/1/2011,"100,090","35,873",16390,17587,"1,896","34,157",4.8%
San Diego,Encinitas,1/1/2011,"59,877","25,758",19645,5435,678,"24,092",6.5%
San Diego,Escondido,1/1/2011,"145,261","48,192",27474,16960,"3,758","45,659",5.3%
San Diego,Imperial Beach,1/1/2011,"26,486","9,880",4660,4902,318,"9,118",7.7%
San Diego,La Mesa,1/1/2011,"58,047","26,466",14079,12155,232,"24,799",6.3%
San Diego,Lemon Grove,1/1/2011,"25,479","8,872",6719,2073,80,"8,440",4.9%
San Diego,National City,1/1/2011,"58,757","16,769",9070,7260,439,"15,512",7.5%
San Diego,Oceanside,1/1/2011,"168,258","64,474",41562,19680,"3,232","59,321",8.0%
San Diego,Poway,1/1/2011,"48,171","16,737",13285,2631,821,"16,160",3.4%
San Diego,San Diego,1/1/2011,"1,311,855","515,920",283129,226045,"6,746","483,093",6.4%
San Diego,San Marcos,1/1/2011,"84,677","28,798",17452,8020,"3,326","27,351",5.0%
San Diego,Santee,1/1/2011,"54,191","20,223",12944,4959,"2,320","19,486",3.6%
San Diego,Solana Beach,1/1/2011,"12,955","6,541",4388,2141,12,"5,657",13.5%
San Diego,Vista,1/1/2011,"94,409","31,004",18054,11089,"1,861","29,346",5.3%
San Diego,Balance Of County,1/1/2011,"491,591","174,406",129923,29753,"14,730","160,319",8.1%
San Diego,Incorporated,1/1/2011,"2,629,097","992,452",579390,381995,"31,067","929,204",6.4%
San Diego,County Total,1/1/2011,"3,120,688","1,166,858",709313,411748,"45,797","1,089,523",6.6%
San Francisco,San Francisco,1/1/2011,"815,854","377,188",125400,251186,602,"346,296",8.2%
San Joaquin,Escalon,1/1/2011,"7,157","2,608",2228,212,168,"2,469",5.3%
San Joaquin,Lathrop,1/1/2011,"18,688","5,399",4908,113,378,"4,924",8.8%
San Joaquin,Lodi,1/1/2011,"62,519","23,793",16447,6908,438,"22,098",7.1%
San Joaquin,Manteca,1/1/2011,"68,431","23,459",19128,3536,795,"21,915",6.6%
San Joaquin,Ripon,1/1/2011,"14,389","5,133",4518,602,13,"4,856",5.4%
San Joaquin,Stockton,1/1/2011,"294,236","99,715",71641,26966,"1,108","90,842",8.9%
San Joaquin,Tracy,1/1/2011,"83,686","25,976",22015,3494,467,"24,405",6.0%
San Joaquin,Balance Of County,1/1/2011,"142,712","48,260",41117,1934,"5,209","44,277",8.3%
San Joaquin,Incorporated,1/1/2011,"549,106","186,083",140885,41831,"3,367","171,509",7.8%
San Joaquin,County Total,1/1/2011,"691,818","234,343",182002,43765,"8,576","215,786",7.9%
San Luis Obispo,Arroyo Grande,1/1/2011,"17,289","7,635",5833,1207,595,"7,091",7.1%
San Luis Obispo,Atascadero,1/1/2011,"28,618","11,521",8679,2315,527,"10,766",6.6%
San Luis Obispo,El Paso De Robles,1/1/2011,"29,910","11,449",8928,2228,293,"10,859",5.2%
San Luis Obispo,Grover Beach,1/1/2011,"13,185","5,754",4126,1420,208,"5,115",11.1%
San Luis Obispo,Morro Bay,1/1/2011,"10,296","6,344",4905,953,486,"4,866",23.3%
San Luis Obispo,Pismo Beach,1/1/2011,"7,687","5,592",3840,992,760,"3,844",31.3%
San Luis Obispo,San Luis Obispo,1/1/2011,"45,208","20,578",10927,8169,"1,482","19,202",6.7%
San Luis Obispo,Balance Of County,1/1/2011,"117,864","48,637",38859,3481,"6,297","40,409",16.9%
San Luis Obispo,Incorporated,1/1/2011,"152,193","68,873",47238,17284,"4,351","61,743",10.4%
San Luis Obispo,County Total,1/1/2011,"270,057","117,510",86097,20765,"10,648","102,152",13.1%
San Mateo,Atherton,1/1/2011,"6,933","2,513",2513,0,0,"2,316",7.8%
San Mateo,Belmont,1/1/2011,"26,098","11,033",7056,3977,0,"10,591",4.0%
San Mateo,Brisbane,1/1/2011,"4,335","1,941",1344,531,66,"1,828",5.8%
San Mateo,Burlingame,1/1/2011,"29,015","13,025",6863,6149,13,"12,343",5.2%
San Mateo,Colma,1/1/2011,"1,467",446,318,118,10,430,3.6%
San Mateo,Daly City,1/1/2011,"102,086","32,597",20557,11493,547,"31,117",4.5%
San Mateo,East Palo Alto,1/1/2011,"28,450","7,821",4541,3132,148,"6,952",11.1%
San Mateo,Foster City,1/1/2011,"30,847","12,458",7298,5160,0,"12,020",3.5%
San Mateo,Half Moon Bay,1/1/2011,"11,435","4,401",3307,562,532,"4,153",5.6%
San Mateo,Hillsborough,1/1/2011,"10,943","3,920",3908,12,0,"3,701",5.6%
San Mateo,Menlo Park,1/1/2011,"32,382","13,098",8281,4789,28,"12,359",5.6%
San Mateo,Millbrae,1/1/2011,"21,739","8,383",5631,2719,33,"8,001",4.6%
San Mateo,Pacifica,1/1/2011,"37,513","14,531",11292,3141,98,"13,948",4.0%
San Mateo,Portola Valley,1/1/2011,"4,404","1,898",1536,362,0,"1,751",7.7%
San Mateo,Redwood City,1/1/2011,"77,801","29,302",18025,10645,632,"28,109",4.1%
San Mateo,San Bruno,1/1/2011,"41,909","15,516",9574,5942,0,"14,856",4.3%
San Mateo,San Carlos,1/1/2011,"28,612","12,019",8839,3148,32,"11,506",4.3%
San Mateo,San Mateo,1/1/2011,"98,037","40,038",22248,17734,56,"38,225",4.5%
San Mateo,South San Francisco,1/1/2011,"64,054","21,815",15851,5631,333,"20,893",4.2%
San Mateo,Woodside,1/1/2011,"5,344","2,161",2120,26,15,"1,981",8.3%
San Mateo,Balance Of County,1/1/2011,"62,901","22,522",19183,2714,625,"21,064",6.5%
San Mateo,Incorporated,1/1/2011,"663,404","248,916",161102,85271,"2,543","237,080",4.8%
San Mateo,County Total,1/1/2011,"726,305","271,438",180285,87985,"3,168","258,144",4.9%
Santa Barbara,Buellton,1/1/2011,"4,851","1,855",1331,127,397,"1,770",4.6%
Santa Barbara,Carpinteria,1/1/2011,"13,046","5,431",2581,2002,848,"4,763",12.3%
Santa Barbara,Goleta,1/1/2011,"29,855","11,472",6343,4508,621,"10,894",5.0%
Santa Barbara,Guadalupe,1/1/2011,"7,079","1,887",1483,395,9,"1,810",4.1%
Santa Barbara,Lompoc,1/1/2011,"42,068","14,410",8572,4858,980,"13,355",7.3%
Santa Barbara,Santa Barbara,1/1/2011,"88,837","38,000",21411,16199,390,"35,633",6.2%
Santa Barbara,Santa Maria,1/1/2011,"99,532","28,301",19030,7723,"1,548","26,909",4.9%
Santa Barbara,Solvang,1/1/2011,"5,254","2,494",1575,783,136,"2,177",12.7%
Santa Barbara,Balance Of County,1/1/2011,"134,088","49,404",37942,8485,"2,977","45,251",8.4%
Santa Barbara,Incorporated,1/1/2011,"290,522","103,850",62326,36595,"4,929","97,311",6.3%
Santa Barbara,County Total,1/1/2011,"424,610","153,254",100268,45080,"7,906","142,562",7.0%
Santa Clara,Campbell,1/1/2011,"39,794","16,968",9870,6782,316,"16,173",4.7%
Santa Clara,Cupertino,1/1/2011,"58,840","21,041",14617,6424,0,"20,152",4.2%
Santa Clara,Gilroy,1/1/2011,"49,600","14,924",10954,3653,317,"14,252",4.5%
Santa Clara,Los Altos,1/1/2011,"29,291","11,204",9930,1274,0,"10,748",4.1%
Santa Clara,Los Altos Hills,1/1/2011,"8,017","3,002",2961,14,27,"2,833",5.6%
Santa Clara,Los Gatos,1/1/2011,"29,779","13,067",9343,3660,64,"12,378",5.3%
Santa Clara,Milpitas,1/1/2011,"67,005","19,880",15030,4441,409,"19,267",3.1%
Santa Clara,Monte Sereno,1/1/2011,"3,375","1,287",1268,19,0,"1,210",6.0%
Santa Clara,Morgan Hill,1/1/2011,"38,456","12,915",9845,1842,"1,228","12,382",4.1%
Santa Clara,Mountain View,1/1/2011,"74,895","33,945",14396,18452,"1,097","31,973",5.8%
Santa Clara,Palo Alto,1/1/2011,"65,164","28,257",17579,10579,99,"26,525",6.1%
Santa Clara,San Jose,1/1/2011,"962,638","316,123",207895,97269,"10,959","303,509",4.0%
Santa Clara,Santa Clara,1/1/2011,"118,552","45,503",23518,21939,46,"43,348",4.7%
Santa Clara,Saratoga,1/1/2011,"30,251","11,146",10139,1007,0,"10,736",3.7%
Santa Clara,Sunnyvale,1/1/2011,"141,468","55,807",26338,25569,"3,900","53,344",4.4%
Santa Clara,Balance Of County,1/1/2011,"86,237","28,074",23029,4463,582,"26,545",5.4%
Santa Clara,Incorporated,1/1/2011,"1,717,125","605,069",383683,202924,"18,462","578,830",4.3%
Santa Clara,County Total,1/1/2011,"1,803,362","633,143",406712,207387,"19,044","605,375",4.4%
Santa Cruz,Capitola,1/1/2011,"9,948","5,536",2234,2509,793,"4,630",16.4%
Santa Cruz,Santa Cruz,1/1/2011,"61,384","23,351",15516,7486,349,"21,701",7.1%
Santa Cruz,Scotts Valley,1/1/2011,"11,617","4,610",3091,755,764,"4,430",3.9%
Santa Cruz,Watsonville,1/1/2011,"51,380","14,095",8657,4308,"1,130","13,546",3.9%
Santa Cruz,Balance Of County,1/1/2011,"130,432","56,974",45958,7131,"3,885","50,228",11.8%
Santa Cruz,Incorporated,1/1/2011,"134,329","47,592",29498,15058,"3,036","44,307",6.9%
Santa Cruz,County Total,1/1/2011,"264,761","104,566",75456,22189,"6,921","94,535",9.6%
Shasta,Anderson,1/1/2011,"10,000","4,234",2771,1249,214,"3,966",6.3%
Shasta,Redding,1/1/2011,"90,095","38,776",26353,9914,"2,509","36,179",6.7%
Shasta,Shasta Lake,1/1/2011,"10,135","4,185",3292,321,572,"3,927",6.2%
Shasta,Balance Of County,1/1/2011,"67,464","30,274",23711,931,"5,632","26,371",12.9%
Shasta,Incorporated,1/1/2011,"110,230","47,195",32416,11484,"3,295","44,072",6.6%
Shasta,County Total,1/1/2011,"177,694","77,469",56127,12415,"8,927","70,443",9.1%
Sierra,Loyalton,1/1/2011,766,371,352,0,19,308,17.0%
Sierra,Balance Of County,1/1/2011,"2,468","1,959",1773,106,80,"1,173",40.1%
Sierra,Incorporated,1/1/2011,766,371,352,0,19,308,17.0%
Sierra,County Total,1/1/2011,"3,234","2,330",2125,106,99,"1,481",36.4%
Siskiyou,Dorris,1/1/2011,937,414,322,16,76,365,11.8%
Siskiyou,Dunsmuir,1/1/2011,"1,641","1,110",729,368,13,762,31.4%
Siskiyou,Etna,1/1/2011,734,359,287,22,50,323,10.0%
Siskiyou,Fort Jones,1/1/2011,707,344,252,36,56,304,11.6%
Siskiyou,Montague,1/1/2011,"1,438",633,413,121,99,576,9.0%
Siskiyou,Mount Shasta,1/1/2011,"3,377","1,895",1233,633,29,"1,663",12.2%
Siskiyou,Tulelake,1/1/2011,"1,006",437,300,60,77,347,20.6%
Siskiyou,Weed,1/1/2011,"2,989","1,274",999,238,37,"1,132",11.1%
Siskiyou,Yreka,1/1/2011,"7,792","3,671",2394,1105,172,"3,389",7.7%
Siskiyou,Balance Of County,1/1/2011,"24,233","13,816",10280,655,"2,881","10,664",22.8%
Siskiyou,Incorporated,1/1/2011,"20,621","10,137",6929,2599,609,"8,861",12.6%
Siskiyou,County Total,1/1/2011,"44,854","23,953",17209,3254,"3,490","19,525",18.5%
Solano,Benicia,1/1/2011,"26,900","11,316",8305,2773,238,"10,701",5.4%
Solano,Dixon,1/1/2011,"18,282","6,178",5107,1023,48,"5,863",5.1%
Solano,Fairfield,1/1/2011,"105,986","37,384",28284,8101,999,"34,922",6.6%
Solano,Rio Vista,1/1/2011,"7,380","3,914",3569,166,179,"3,481",11.1%
Solano,Suisun City,1/1/2011,"28,005","9,454",8110,1160,184,"8,929",5.6%
Solano,Vacaville,1/1/2011,"92,398","33,020",24748,7136,"1,136","31,342",5.1%
Solano,Vallejo,1/1/2011,"115,682","44,473",31217,11898,"1,358","40,592",8.7%
Solano,Balance Of County,1/1/2011,"18,805","7,453",6798,212,443,"6,727",9.7%
Solano,Incorporated,1/1/2011,"394,633","145,739",109340,32257,"4,142","135,830",6.8%
Solano,County Total,1/1/2011,"413,438","153,192",116138,32469,"4,585","142,557",6.9%
Sonoma,Cloverdale,1/1/2011,"8,630","3,427",2877,407,143,"3,185",7.1%
Sonoma,Cotati,1/1/2011,"7,262","3,144",2017,1002,125,"2,976",5.3%
Sonoma,Healdsburg,1/1/2011,"11,421","4,862",3816,976,70,"4,442",8.6%
Sonoma,Petaluma,1/1/2011,"58,069","22,759",18052,3940,767,"21,778",4.3%
Sonoma,Rohnert Park,1/1/2011,"40,690","16,551",9029,5972,"1,550","15,831",4.4%
Sonoma,Santa Rosa,1/1/2011,"168,175","67,448",46389,18183,"2,876","63,710",5.5%
Sonoma,Sebastopol,1/1/2011,"7,388","3,467",2515,883,69,"3,279",5.4%
Sonoma,Sonoma,1/1/2011,"10,655","5,546",3656,1402,488,"4,957",10.6%
Sonoma,Windsor,1/1/2011,"26,790","9,544",8125,784,635,"8,963",6.1%
Sonoma,Balance Of County,1/1/2011,"146,337","68,090",58411,5025,"4,654","57,120",16.1%
Sonoma,Incorporated,1/1/2011,"339,080","136,748",96476,33549,"6,723","129,121",5.6%
Sonoma,County Total,1/1/2011,"485,417","204,838",154887,38574,"11,377","186,241",9.1%
Stanislaus,Ceres,1/1/2011,"45,641","13,674",11068,1850,756,"12,691",7.2%
Stanislaus,Hughson,1/1/2011,"6,696","2,244",1908,275,61,"2,076",7.5%
